46341	53659	17007	17	17
0	2	2	53659	53660	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	481	19902	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1	5	6	53661	53662	53663	53664	53665	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	46709	12700	23404	38311	20016	47313	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
2	3	3	53666	53667	53668	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	35180	52017	18207	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3	6	3	53669	53670	53671	53672	53673	53674	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15201	32671	46142	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
4	2	1	53675	53676	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	26498	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
5	5	8	53677	53678	53679	53680	53681	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	22853	20228	44968	34385	41985	11210	48453	13421	-1	-1	-1	-1	-1	-1	-1	-1	-1
6	2	1	53682	53683	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8270	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
7	3	3	53684	53685	53686	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	36429	41878	50783	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
8	3	2	53687	53688	53689	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	24057	41371	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
9	3	6	53690	53691	53692	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	43577	8211	44154	35311	17260	41187	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
10	6	2	53693	53694	53695	53696	53697	53698	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	32697	11354	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
11	1	0	53699	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
12	2	3	53700	53701	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3471	29331	1885	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
13	2	4	53702	53703	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	22115	22240	42882	12196	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
14	2	5	53704	53705	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	51243	44750	34056	12004	22959	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
15	2	6	53706	53707	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	7462	38912	53487	19482	25140	1460	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
16	1	0	53708	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
17	3	6	53709	53710	53711	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	27347	45154	47375	8526	39902	33282	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
18	2	0	53712	53713	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
19	4	3	53714	53715	53716	53717	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	24840	37443	39317	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
20	2	5	53718	53719	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	50614	41319	28669	6324	35612	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
21	2	4	53720	53721	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	16768	5182	34326	20133	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
22	2	1	53722	53723	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15309	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
23	2	1	53724	53725	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	39241	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
24	3	4	53726	53727	53728	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	51992	36783	21679	3418	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
25	3	4	53729	53730	53731	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	27748	21234	14521	47802	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
26	2	4	53732	53733	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	23181	49125	19929	45161	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
27	3	3	53734	53735	53736	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	49594	51376	53260	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
28	2	3	53737	53738	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	19233	38109	53414	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
29	4	3	53739	53740	53741	53742	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	43711	38914	1126	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
30	2	1	53743	53744	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	50019	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
31	3	3	53745	53746	53747	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	42149	8442	5903	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
32	2	0	53748	53749	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33	2	2	53750	53751	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	26148	1395	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
34	2	2	53752	53753	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	18930	22431	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
35	2	0	53754	53755	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
36	4	1	53756	53757	53758	53759	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	41685	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
37	2	3	53760	53761	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	13518	17582	24009	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
38	3	1	53762	53763	53764	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	42355	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
39	2	2	53765	53766	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5580	48308	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
40	3	5	53767	53768	53769	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	35208	2094	1256	32368	1677	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
41	1	4	53770	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	21644	20018	4799	37195	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
42	1	1	53771	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	9446	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
43	1	2	53772	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	49621	25582	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
44	3	4	53773	53774	53775	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	7831	28166	6957	5790	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
